id,name,district
6186,Qipchoq,147
6187,Oq maktab,147
6188,Qiyot,147
6189,Oq oltin,147
6190,Arablar,147
6191,Beshayvon,147
6192,Yangiobod,147
6193,Adolat,147
6194,Beruniy,147
6195,Tandirchi,147
6196,Shodlik,147
6197,Shoxidonlar,147
6198,Boqaylar,147
6199,Anjirchilar,147
6200,Yovg‘ir,148
6201,Ayronko‘l,148
6202,Oshok ka’la,148
6203,G‘alaba,148
6204,O‘rtayop,148
6205,Ko‘nazey,148
6206,Bog‘zor,148
6207,Amirqum,148
6208,Xayrobod,148
6209,Xosiyon,148
6210,Arablar,148
6211,Oltin voha,148
6212,Qoramon,148
6213,Xonobod,148
6214,Shixmashhad,148
6215,Kenagas,148
6216,Vaximchi,148
6217,Uyg‘ur,148
6218,O‘zbekiston,148
6219,Zarbdor,148
6220,Nezaxas,148
6221,Qadiryat,148
6222,Iqbol,148
6223,Madaniyat,148
6224,Burloq,148
6225,Bekobod,148
6226,Ilgaldi,148
6227,Paxtakor,148
6228,Ko‘ktom,148
6229,Do‘stlik,148
6230,Baratlar,148
6231,Gulzor,148
6232,Taraqqiyot,148
6233,Qorovul,148
6234,O‘rta qishloq,148
6235,Tagalak,148
6236,Ittifoq,148
6237,Iftixor,148
6238,Durdona,148
6239,Polvon,148
6240,Chamanzor,148
6241,Baxoriston,148
6242,Dovud,148
6243,Mesit,148
6244,Yoshlik,148
6245,Mehnatobod,148
6246,Yangilik,148
6247,Sherobod,148
6248,Shixobod,148
6249,Adolat,148
6250,Bo‘ston mahallasi,149
6251,Oltinqal’a mahallasi,149
6252,Chig‘atoy mahallasi,149
6253,Po‘lat mahallasi,149
6254,Qirg‘oq bo‘yi mahallasi,149
6255,Tuproqqal’a mahallasi,149
6256,Qo‘shko‘pir,149
6257,Idaliqal’a mahallasi,149
6258,Navro‘z mahallasi,149
6259,Do‘stlik mahallasi,149
6260,To‘qmang‘it mahallasi,149
6261,Yangi bo‘rloq mahallasi,149
6262,Ijtimoiyat mahallasi,149
6263,Komiljon Otaniyozov,149
6264,Ipakchi mahallasi,149
6265,Mevazor mahallasi,149
6266,Botirlar mahallasi,149
6267,Gulshan,149
6268,Oqko‘l (Mahtumquli) mahallasi,149
6269,Qunduz mahallasi,149
6270,Qumyop mahallasi,149
6271,Qozoq qal’a mahallasi,149
6272,Oqko‘l (Bo‘yrachi) mahallasi,149
6273,Yeshonqal’a mahallasi,149
6274,Komiljon ota,149
6275,Buyrachi,149
6276,Madaniyat,149
6277,Qiyot,149
6278,Zamondosh mahallasi,149
6279,Ogaxiy mahallasi,149
6280,Guliston mahallasi,149
6281,Mahtumquli mahallasi,149
6282,Beshchiqir mahallasi,149
6283,Istiqbol mahallasi,149
6284,Asavey mahallasi,149
6285,Katqala mahallasi,149
6286,Kangli mahallasi,149
6287,Oydin mahallasi,149
6288,Arbob mahallasi,149
6289,Bunyodkor mahallasi,149
6290,Oq oltin mahallasi,149
6291,Arbek mahallasi,149
6292,Monoq mahallasi,149
6293,Beshmargan,149
6294,Royat,149
6295,Paxtakor mahallasi,149
6296,Taraqqiyot mahallasi,149
6297,Xunarmand mahallasi,149
6298,Yangiobod mahallasi,149
6299,Xitoy mahallasi,149
6300,Turkiston mahallasi,149
6301,Shovot mahallasi,149
6302,Yangi turmush mahallasi,149
6303,Uzunko‘l mahallasi,149
6304,Yangi yo‘l,149
6305,Xo‘jalar,150
6306,Shixbog‘i,150
6307,Qorako‘z,150
6308,Po‘rsang,150
6309,Do‘stlik,150
6310,G‘altak,150
6311,Uyg‘ur,150
6312,Gulbog‘,150
6313,Qo‘shloq,150
6314,Yangiyer,150
6315,Qo‘ng‘irot,150
6316,Soburzon,150
6317,Qo‘riqtom,150
6318,Angiariq,150
6319,Vakillar,150
6320,Oqmachit,150
6321,Ogoxiy,150
6322,Ostona,150
6323,Ulug‘bek,150
6324,Kattabog‘,150
6325,Jaloil,150
6326,Savgan,150
6327,Boyot,150
6328,Achchikkuyi,150
6329,Tuzloq,150
6330,Chiqirchi,150
6331,Yangiariq,150
6332,Sardorlar,150
6333,Chakir,150
6334,Egrisolma,150
6335,Arboblar,150
6336,Urganch,150
6337,Shirsholi,150
6338,Gulshanda,150
6339,Karmish,150
6340,Killovit,150
6341,Tagan,150
6342,Sherobod,150
6343,Yangiobod,150
6344,Bo‘ston mahallasi,151
6345,Bog‘olon mahallasi,151
6346,Ming Bog‘olon mahallasi,151
6347,Cho‘bolonchi mahallasi,151
6348,Oltinko‘l mahallasi,151
6349,Yangi-yop mahallasi,151
6350,Navro‘z mahallasi,151
6351,Qora-tepa mahallasi,151
6352,Tozado‘rman mahallasi,151
6353,Do‘stlik mahallasi,151
6354,Katli mahallasi,151
6355,Qadriyat mahallasi,151
6356,Istiqlol mahallasi,151
6357,Guliston mahallasi,151
6358,Barhayot mahallasi,151
6359,Jayxun mahallasi,151
6360,Iftixor mahallasi,151
6361,Qiyot mahallasi,151
6362,Yuqori Bashqir mahallasi,151
6363,Shoirlar mahallasi,151
6364,Navbahor mahallasi,151
6365,Yangiobod mahallasi,151
6366,Hayvat mahallasi,151
6367,Shirinlar mahallasi,151
6368,Paxlavon Maxmud mahallasi,151
6369,Hamid Olimjon mahallasi,151
6370,Xalqobod mahallasi,151
6371,Mang‘itlar mahallasi,151
6372,Ocha-qal’a mahallasi,151
6373,Hamdo‘stlik mahallasi,151
6374,Gulshan-2,152
6375,Tozabog‘,152
6376,Qibla tozabog‘,152
6377,Do‘stlik,152
6378,Ichan qa’la,152
6379,Yangi Binokor,152
6380,Mevastan,152
6381,Angarik,152
6382,Lolazor,152
6383,Guliston,152
6384,Gazchi,152
6385,Shixlar,152
6386,Yangi turmush,152
6387,Qumyaska,152
6388,Yangi hayot,152
6389,Sangar,152
6390,Qiyot,152
6391,Gulirayxon,152
6392,Kalta minor,152
6393,Kaptarxona,152
6394,Gilamchi,152
6395,Tuprokkal’a  maskani maxallasi,153
6396,Oxunboboyev mahallasi,153
6397,Xazorasp  maskani,153
6398,Sharlauk,153
6399,Yakka chikir MFY,153
6400,Yangi zamin,153
6401,Shexlar,153
6402,Yoshlik,153
6403,Saxovat,153
6404,Obod MFY,153
6405,Muxabbat MFY,153
6406,Navbaxor MFY,153
6407,Nukus MFY,153
6408,Nurobod MFY,153
6409,Pastom mahallasi,153
6410,Saidlar mahallasi,153
6411,Sarimoy MFY,153
6412,Sayapir mahallasi,153
6413,Yuksalish,155
6414,Tinchlik,155
6415,Nodirabegim,155
6416,Yangi bo‘ston,155
6417,Binokor,155
6418,Dehqonobod,155
6419,Bo‘ston,155
6420,Qayrag‘ochtagi,155
6421,Yoyilma,155
6422,Qoratut,155
6423,Barkamol,155
6424,Istiqlol,155
6425,Bunyodkor,155
6426,Dalvarzin,155
6427,Ishchilar,155
6428,Z.M.Bobur,155
6429,Yorboshi,155
6430,Maydonbozor,155
6431,Maorif mahallasi,155
6432,Buyuk Turon mahallasi,155
6433,Qalandarxona,155
6434,Kengash,155
6435,Guliston,155
6436,Gumbaz,155
6437,Islomobod,155
6438,G‘ayrat,155
6439,Qo‘shariq,155
6440,Bog‘ishamol,155
6441,Temur malik,155
6442,Erkin,155
6443,Uzumzor,155
6444,Ilg‘or,155
6445,Pahtakor,155
6446,Sholdirama,155
6447,Sahovat,155
6448,Safoiy,155
6449,Soy,155
6450,Obod,155
6451,Mustaqillik,155
6452,Yashnaobod,155
6453,Taraqqiyot,155
6454,Sadda,155
6455,Yaxshi,155
6456,Shifokor mahallasi,155
6457,Namuna,155
6458,Sarvontepa,155
6459,Farobiy,155
6460,Shodlik,155
6461,Xursandlik mahallasi,155
6462,Xutanarik mahallasi,155
6463,Hamkorlik,155
6464,Jumabozor,155
6465,Hunarmand,155
6466,Yangi turmush,155
6467,Sadoqat,155
6468,Ozodlik,155
6469,Uygurobod mahallasi,155
6470,Mehnat,155
6471,Bekguzar,155
6472,Iqbol,155
6473,Al-Buhoriy,155
6474,O‘zbegim,155
6475,Yangi xayot mahallasi,155
6476,Sanoat,155
6477,Andijon,155
6478,O‘zbekiston,155
6479,Sog‘lom avlod,155
6480,Bobosaddin,155
6481,Madaniyat,155
6482,Navbaxor mahallasi,155
6483,Birlashgan mahallasi,155
6484,Axmad Yassaviy,155
6485,Do‘stlik,155
6486,Pistamozor,155
6487,Buyuk ipak yo‘li,155
6488,Birlik,155
6489,Nayzaqayrag‘och,155
6490,Mash’al,155
6491,O‘rikzor,155
6492,Mirpo‘stin,155
6493,Uzbeksiton 20-yilligi mahallasi,155
6494,Chulpon 100-yilligi mahallasi,155
6495,O‘zgarish,155
6496,Sog‘lom turmush,155
6497,Mustaqillikning 21-yilligi,155
6498,Hamdo‘stlik,155
6499,Taxtako‘prik,155
6500,Sho‘rbuloq,155
6501,Navro‘z,155
6502,Bog‘i Eram,155
6503,Ma’rifat,155
6504,To‘qqizariq,155
6505,Xonobod,156
6506,Xidirsha,156
6507,A.Fitrat,156
6508,Mehmonobod,156
6509,Mustaqillik,156
6510,Anhor,156
6511,A.Navoiy,156
6512,Fozilmon,156
6513,Istiqlol,156
6514,Yuksalish,156
6515,Teyit,156
6516,Kampirrovot,156
6517,Bunyodkor,156
6518,Yangi hayot,156
6519,Xontog‘,156
6520,Buyuk turon,157
6521,Zavroq,157
6522,Qoraqalpoq,157
6523,Damariq mahallasi,157
6524,Naymanobod mahallasi,157
6525,Bobog‘ozi,157
6526,Qoratut,157
6527,Do‘ng qishloq,157
6528,Intilish mahallasi,157
6529,Qurama mahallasi,157
6530,Nurafshon mahallasi,157
6531,Kengash,157
6532,Gulobod,157
6533,Jannatmakon mahallasi,157
6534,Mart mahallasi,157
6535,Dexqon,157
6536,Istiqlol mahallasi,157
6537,Jevachi,157
6538,Aylanpa,157
6539,Guzar mahallasi,157
6540,Mirobod mahallasi,157
6541,Baxt,157
6542,Obihayot,157
6543,Jaxonobod mahallasi,157
6544,Guliston,157
6545,Roxat mahallasi,157
6546,Yangiobod mahallasi,157
6547,Poloson,157
6548,Cho‘nbog‘ich,157
6549,Otchopar,157
6550,Oyjomol,157
6551,Rovvot mahallasi,157
6552,Saydilobod,157
6553,Teraktagi mahallasi,157
6554,Oq rovvot,157
6555,Toshloq mahallasi,157
6556,Chavkandaryo mahallasi,157
6557,Chem mahallasi,157
6558,Sanoat,157
6559,Tolmozor mahallasi,157
6560,Sharq Yulduzi,157
6561,Saddatagi,157
6562,O‘rikzor-2,157
6563,Mustaqillik,157
6564,Orol mahallasi,157
6565,Gumbaz mahallasi,157
6566,Namuna,157
6567,Ayrilish mahallasi,157
6568,Zangibobo mahallasi,157
6569,Pistamozor mahallasi,157
6570,Bekobod mahallasi,157
6571,Katta-Guzar,157
6572,Tadbirkor mahallasi,157
6573,Sultonobod,157
6574,Daryo bo‘yi,157
6575,Besh pahlavon,157
6576,Haqiqat,157
6577,Darxon,157
6578,Yuksalish mahallasi,157
6579,Islomobod mahallasi,157
6580,Chilon,157
6581,Maorif,157
6582,Qo‘shchinor,157
6583,Qum ko‘cha mahallasi,157
6584,Qo‘qonlik mahallasi,157
6585,Ekin-tikin,157
6586,Qo‘shariq,157
6587,Yangi to‘lqin,157
6588,Navro‘z mahallasi,157
6589,Besh bo‘ynoq mahallasi,157
6590,Do‘dir mahallasi,157
6591,Do‘stlik mahallasi,157
6592,Xo‘ja,157
6593,No‘xatak mahallasi,157
6594,Chorbog‘ mahallasi,157
6595,Mingo‘rik,157
6596,Yangi yo‘l,157
6597,Og‘ullik,157
6598,O‘rikzor,157
6599,Amir Temur mahallasi,158
6600,Baraka,158
6601,Beruniy,158
6602,Birdamlik,158
6603,Ibn Sino,158
6604,Zankan,158
6605,Bobur,158
6606,Baxrin,158
6607,Bozorboshi,158
6608,Gumbaz,158
6609,Baynalminal,158
6610,Birlik,158
6611,Qadim,158
6612,Istiqlol,158
6613,Qurama,158
6614,Kamolot,158
6615,Qadriyat,158
6616,Kujgan,158
6617,Navoiy,158
6618,Qoraqiy,158
6619,Yangisor,158
6620,Shodlik mahallasi,158
6621,Tajriba,158
6622,Yuksalish,158
6623,Fayzobod,158
6624,Uchtosh,158
6625,Muqumiy,158
6626,Nurafshon,158
6627,Qayrag‘och,158
6628,Xamdo‘stlik,158
6629,O‘zbekiston,158
